78,https://m.media-amazon.com/images/M/MV5BOWZlMjFiYzgtMTUzNC00Y2IzLTk1NTMtZmNhMTczNTk0ODk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,Star Wars: Episode VI - Return of the Jedi,8.3,1983,850555,Richard Marquand,"['Mark Hamill', 'Harrison Ford']"
79,https://m.media-amazon.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@.jpg,Your Name.,8.3,2016,127408,Makoto Shinkai,"['nosuke Kamiki', 'Mone Kamishiraishi']"
80,https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@.jpg,M,8.3,1931,125388,Fritz Lang,"['Peter Lorre', 'Ellen Widmann']"
81,https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,Amadeus,8.3,1984,332413,Milos Forman,"['F. Murray Abraham', 'Tom Hulce']"
82,https://m.media-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,Requiem for a Dream,8.3,2000,692102,Darren Aronofsky,"['Ellen Burstyn', 'Jared Leto']"
83,https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@.jpg,Dangal,8.3,2016,117704,Nitesh Tiwari,"['Aamir Khan', 'Sakshi Tanwar']"
84,https://m.media-amazon.com/images/M/MV5BNTkyOGVjMGEtNmQzZi00NzFlLTlhOWQtODYyMDc2ZGJmYzFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,3 Idiots,8.3,2009,294474,Rajkumar Hirani,['Aamir Khan']
85,https://m.media-amazon.com/images/M/MV5BNTVmYTk2NjAtYzY3MS00YjFjLTlkYzktYzg3YzMyZDQyOWRiXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg,Taare Zameen Par,8.3,2007,138021,Aamir Khan,"['Darsheel Safary', 'Aamir Khan']"
86,https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,2001: A Space Odyssey,8.3,1968,534540,Stanley Kubrick,"['Keir Dullea', 'Gary Lockwood']"
87,https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@.jpg,Eternal Sunshine of the Spotless Mind,8.3,2004,814919,Michel Gondry,"['Jim Carrey', 'Kate Winslet']"
88,https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@.jpg,Lawrence of Arabia,8.3,1962,238682,David Lean,['Alec Guinness']
89,https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@.jpg,Toy Story,8.3,1995,780565,John Lasseter,"['Tom Hanks', 'Tim Allen']"
90,https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@.jpg,A Clockwork Orange,8.3,1971,680167,Stanley Kubrick,"['Malcolm McDowell', 'Patrick Magee']"
91,https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,Amélie,8.3,2001,644839,Pierre Jeunet,"['Audrey Tautou', 'Mathieu Kassovitz']"
92,https://m.media-amazon.com/images/M/MV5BOGZiZjFiMWItN2NkZC00MjEwLTk4YzEtNTMwOTlmOGM3ZGJkXkEyXkFqcGdeQXVyMzAxNjg3MjQ@.jpg,Double Indemnity,8.3,1944,125467,Billy Wilder,"['Fred MacMurray', 'Barbara Stanwyck']"
93,https://m.media-amazon.com/images/M/MV5BMWUyNjQ5MTAtNDJhYS00MWQ0LTk2ZTAtZmE4MWNlMjMwMzg3XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,Singin' in the Rain,8.3,1952,193442,Stanley Donen,['Gene Kelly']
94,https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,Taxi Driver,8.3,1976,627790,Martin Scorsese,"['Robert De Niro', 'Jodie Foster']"
95,https://m.media-amazon.com/images/M/MV5BOTJiNDEzOWYtMTVjOC00ZjlmLWE0NGMtZmE1OWVmZDQ2OWJhXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,Inglourious Basterds,8.3,2009,1103548,Quentin Tarantino,"['Brad Pitt', 'Diane Kruger']"
